source,fetched_at,version,file_name,type,page_number,review_id,title,comment,rating,author,author_id,date,verified,helpful_votes,review_link,variant.Style,variant,text,text.paragraphs,text.tables,category,description,budgeted,actual,variance,variance_pct,status,notes,amount,type,running_balance,receipt,goal_name,target,saved,remaining,progress,eta,month,income,expenses,savings,net_flow,savings_rate,text.column_1,text.column_2,text.full_text,price,link,page_scraped,year,awards,nominations,best_picture,year_scraped,raw,preprocessed
https://books.toscrape.com,2026-04-08 08:41:36.172,1,single_page.html,scraped,,,The Black Maria,,One,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,£52.15,https://books.toscrape.com/catalogue/the-black-maria_991/index.html,,,,,,,,
https://books.toscrape.com,2026-04-08 08:41:36.175,1,single_page.html,scraped,,,"Starving Hearts (Triangular Trade Trilogy, #1)",,Two,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,£13.99,https://books.toscrape.com/catalogue/starving-hearts-triangular-trade-trilogy-1_990/index.html,,,,,,,,
https://books.toscrape.com,2026-04-08 08:41:36.180,1,single_page.html,scraped,,,Shakespeare's Sonnets,,Four,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,£20.66,https://books.toscrape.com/catalogue/shakespeares-sonnets_989/index.html,,,,,,,,
https://books.toscrape.com,2026-04-08 08:41:36.182,1,single_page.html,scraped,,,Set Me Free,,Five,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,£17.46,https://books.toscrape.com/catalogue/set-me-free_988/index.html,,,,,,,,
https://books.toscrape.com,2026-04-08 08:41:36.186,1,single_page.html,scraped,,,Scott Pilgrim's Precious Little Life (Scott Pilgrim #1),,Five,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,£52.29,https://books.toscrape.com/catalogue/scott-pilgrims-precious-little-life-scott-pilgrim-1_987/index.html,,,,,,,,
https://books.toscrape.com,2026-04-08 08:41:36.193,1,single_page.html,scraped,,,Rip it Up and Start Again,,Five,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,£35.02,https://books.toscrape.com/catalogue/rip-it-up-and-start-again_986/index.html,,,,,,,,
https://books.toscrape.com,2026-04-08 08:41:36.197,1,single_page.html,scraped,,,"Our Band Could Be Your Life: Scenes from the American Indie Underground, 1981-1991",,Three,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,£57.25,https://books.toscrape.com/catalogue/our-band-could-be-your-life-scenes-from-the-american-indie-underground-1981-1991_985/index.html,,,,,,,,
https://books.toscrape.com,2026-04-08 08:41:36.206,1,single_page.html,scraped,,,Olio,,One,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,£23.88,https://books.toscrape.com/catalogue/olio_984/index.html,,,,,,,,
https://books.toscrape.com,2026-04-08 08:41:36.211,1,single_page.html,scraped,,,Mesaerion: The Best Science Fiction Stories 1800-1849,,One,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,£37.59,https://books.toscrape.com/catalogue/mesaerion-the-best-science-fiction-stories-1800-1849_983/index.html,,,,,,,,
https://books.toscrape.com,2026-04-08 08:41:36.218,1,single_page.html,scraped,,,Libertarianism for Beginners,,Two,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,£51.33,https://books.toscrape.com/catalogue/libertarianism-for-beginners_982/index.html,,,,,,,,
https://books.toscrape.com,2026-04-08 08:41:36.225,1,single_page.html,scraped,,,It's Only the Himalayas,,Two,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,£45.17,https://books.toscrape.com/catalogue/its-only-the-himalayas_981/index.html,,,,,,,,
https://books.toscrape.com,2026-04-08 08:41:37.856,1,books_page_1.html,scraped,1.0,,A Light in the Attic,,Three,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,£51.77,https://books.toscrape.com/catalogue/a-light-in-the-attic_1000/index.html,1.0,,,,,,,
https://books.toscrape.com,2026-04-08 08:41:37.859,1,books_page_1.html,scraped,1.0,,Tipping the Velvet,,One,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,£53.74,https://books.toscrape.com/catalogue/tipping-the-velvet_999/index.html,1.0,,,,,,,
https://books.toscrape.com,2026-04-08 08:41:37.860,1,books_page_1.html,scraped,1.0,,Soumission,,One,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,£50.10,https://books.toscrape.com/catalogue/soumission_998/index.html,1.0,,,,,,,
https://books.toscrape.com,2026-04-08 08:41:37.862,1,books_page_1.html,scraped,1.0,,Sharp Objects,,Four,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,£47.82,https://books.toscrape.com/catalogue/sharp-objects_997/index.html,1.0,,,,,,,
https://books.toscrape.com,2026-04-08 08:41:37.863,1,books_page_1.html,scraped,1.0,,Sapiens: A Brief History of Humankind,,Five,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,£54.23,https://books.toscrape.com/catalogue/sapiens-a-brief-history-of-humankind_996/index.html,1.0,,,,,,,
https://books.toscrape.com,2026-04-08 08:41:37.867,1,books_page_1.html,scraped,1.0,,The Requiem Red,,One,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,£22.65,https://books.toscrape.com/catalogue/the-requiem-red_995/index.html,1.0,,,,,,,
https://books.toscrape.com,2026-04-08 08:41:37.868,1,books_page_1.html,scraped,1.0,,The Dirty Little Secrets of Getting Your Dream Job,,Four,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,£33.34,https://books.toscrape.com/catalogue/the-dirty-little-secrets-of-getting-your-dream-job_994/index.html,1.0,,,,,,,
https://books.toscrape.com,2026-04-08 08:41:37.871,1,books_page_1.html,scraped,1.0,,"The Coming Woman: A Novel Based on the Life of the Infamous Feminist, Victoria Woodhull",,Three,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,£17.93,https://books.toscrape.com/catalogue/the-coming-woman-a-novel-based-on-the-life-of-the-infamous-feminist-victoria-woodhull_993/index.html,1.0,,,,,,,
https://books.toscrape.com,2026-04-08 08:41:37.873,1,books_page_1.html,scraped,1.0,,The Boys in the Boat: Nine Americans and Their Epic Quest for Gold at the 1936 Berlin Olympics,,Four,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,£22.60,https://books.toscrape.com/catalogue/the-boys-in-the-boat-nine-americans-and-their-epic-quest-for-gold-at-the-1936-berlin-olympics_992/index.html,1.0,,,,,,,
https://books.toscrape.com,2026-04-08 08:41:37.875,1,books_page_1.html,scraped,1.0,,The Black Maria,,One,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,£52.15,https://books.toscrape.com/catalogue/the-black-maria_991/index.html,1.0,,,,,,,
https://books.toscrape.com,2026-04-08 08:41:37.877,1,books_page_1.html,scraped,1.0,,"Starving Hearts (Triangular Trade Trilogy, #1)",,Two,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,£13.99,https://books.toscrape.com/catalogue/starving-hearts-triangular-trade-trilogy-1_990/index.html,1.0,,,,,,,
https://books.toscrape.com,2026-04-08 08:41:37.879,1,books_page_1.html,scraped,1.0,,Shakespeare's Sonnets,,Four,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,£20.66,https://books.toscrape.com/catalogue/shakespeares-sonnets_989/index.html,1.0,,,,,,,
https://books.toscrape.com,2026-04-08 08:41:37.881,1,books_page_1.html,scraped,1.0,,Set Me Free,,Five,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,£17.46,https://books.toscrape.com/catalogue/set-me-free_988/index.html,1.0,,,,,,,
https://books.toscrape.com,2026-04-08 08:41:37.913,1,books_page_1.html,scraped,1.0,,Scott Pilgrim's Precious Little Life (Scott Pilgrim #1),,Five,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,£52.29,https://books.toscrape.com/catalogue/scott-pilgrims-precious-little-life-scott-pilgrim-1_987/index.html,1.0,,,,,,,
https://books.toscrape.com,2026-04-08 08:41:37.915,1,books_page_1.html,scraped,1.0,,Rip it Up and Start Again,,Five,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,£35.02,https://books.toscrape.com/catalogue/rip-it-up-and-start-again_986/index.html,1.0,,,,,,,
https://books.toscrape.com,2026-04-08 08:41:37.920,1,books_page_1.html,scraped,1.0,,"Our Band Could Be Your Life: Scenes from the American Indie Underground, 1981-1991",,Three,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,£57.25,https://books.toscrape.com/catalogue/our-band-could-be-your-life-scenes-from-the-american-indie-underground-1981-1991_985/index.html,1.0,,,,,,,
https://books.toscrape.com,2026-04-08 08:41:37.922,1,books_page_1.html,scraped,1.0,,Olio,,One,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,£23.88,https://books.toscrape.com/catalogue/olio_984/index.html,1.0,,,,,,,
https://books.toscrape.com,2026-04-08 08:41:37.924,1,books_page_1.html,scraped,1.0,,Mesaerion: The Best Science Fiction Stories 1800-1849,,One,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,£37.59,https://books.toscrape.com/catalogue/mesaerion-the-best-science-fiction-stories-1800-1849_983/index.html,1.0,,,,,,,
https://books.toscrape.com,2026-04-08 08:41:37.925,1,books_page_1.html,scraped,1.0,,Libertarianism for Beginners,,Two,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,£51.33,https://books.toscrape.com/catalogue/libertarianism-for-beginners_982/index.html,1.0,,,,,,,
https://books.toscrape.com,2026-04-08 08:41:37.928,1,books_page_1.html,scraped,1.0,,It's Only the Himalayas,,Two,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,£45.17,https://books.toscrape.com/catalogue/its-only-the-himalayas_981/index.html,1.0,,,,,,,
https://books.toscrape.com,2026-04-08 08:41:42.385,1,books_page_2.html,scraped,2.0,,In Her Wake,,One,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,£12.84,https://books.toscrape.com/catalogue/in-her-wake_980/index.html,2.0,,,,,,,
https://books.toscrape.com,2026-04-08 08:41:42.388,1,books_page_2.html,scraped,2.0,,How Music Works,,Two,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,£37.32,https://books.toscrape.com/catalogue/how-music-works_979/index.html,2.0,,,,,,,
https://books.toscrape.com,2026-04-08 08:41:42.390,1,books_page_2.html,scraped,2.0,,"Foolproof Preserving: A Guide to Small Batch Jams, Jellies, Pickles, Condiments, and More: A Foolproof Guide to Making Small Batch Jams, Jellies, Pickles, Condiments, and More",,Three,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,£30.52,https://books.toscrape.com/catalogue/foolproof-preserving-a-guide-to-small-batch-jams-jellies-pickles-condiments-and-more-a-foolproof-guide-to-making-small-batch-jams-jellies-pickles-condiments-and-more_978/index.html,2.0,,,,,,,
https://books.toscrape.com,2026-04-08 08:41:42.391,1,books_page_2.html,scraped,2.0,,Chase Me (Paris Nights #2),,Five,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,£25.27,https://books.toscrape.com/catalogue/chase-me-paris-nights-2_977/index.html,2.0,,,,,,,
https://books.toscrape.com,2026-04-08 08:41:42.393,1,books_page_2.html,scraped,2.0,,Black Dust,,Five,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,£34.53,https://books.toscrape.com/catalogue/black-dust_976/index.html,2.0,,,,,,,
https://books.toscrape.com,2026-04-08 08:41:42.396,1,books_page_2.html,scraped,2.0,,Birdsong: A Story in Pictures,,Three,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,£54.64,https://books.toscrape.com/catalogue/birdsong-a-story-in-pictures_975/index.html,2.0,,,,,,,
https://books.toscrape.com,2026-04-08 08:41:42.398,1,books_page_2.html,scraped,2.0,,America's Cradle of Quarterbacks: Western Pennsylvania's Football Factory from Johnny Unitas to Joe Montana,,Three,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,£22.50,https://books.toscrape.com/catalogue/americas-cradle-of-quarterbacks-western-pennsylvanias-football-factory-from-johnny-unitas-to-joe-montana_974/index.html,2.0,,,,,,,
https://books.toscrape.com,2026-04-08 08:41:42.401,1,books_page_2.html,scraped,2.0,,Aladdin and His Wonderful Lamp,,Three,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,£53.13,https://books.toscrape.com/catalogue/aladdin-and-his-wonderful-lamp_973/index.html,2.0,,,,,,,
https://books.toscrape.com,2026-04-08 08:41:42.403,1,books_page_2.html,scraped,2.0,,Worlds Elsewhere: Journeys Around Shakespeare’s Globe,,Five,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,£40.30,https://books.toscrape.com/catalogue/worlds-elsewhere-journeys-around-shakespeares-globe_972/index.html,2.0,,,,,,,
https://books.toscrape.com,2026-04-08 08:41:42.404,1,books_page_2.html,scraped,2.0,,Wall and Piece,,Four,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,£44.18,https://books.toscrape.com/catalogue/wall-and-piece_971/index.html,2.0,,,,,,,
https://books.toscrape.com,2026-04-08 08:41:42.406,1,books_page_2.html,scraped,2.0,,The Four Agreements: A Practical Guide to Personal Freedom,,Five,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,£17.66,https://books.toscrape.com/catalogue/the-four-agreements-a-practical-guide-to-personal-freedom_970/index.html,2.0,,,,,,,
https://books.toscrape.com,2026-04-08 08:41:42.408,1,books_page_2.html,scraped,2.0,,The Five Love Languages: How to Express Heartfelt Commitment to Your Mate,,Three,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,£31.05,https://books.toscrape.com/catalogue/the-five-love-languages-how-to-express-heartfelt-commitment-to-your-mate_969/index.html,2.0,,,,,,,
https://books.toscrape.com,2026-04-08 08:41:42.410,1,books_page_2.html,scraped,2.0,,The Elephant Tree,,Five,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,£23.82,https://books.toscrape.com/catalogue/the-elephant-tree_968/index.html,2.0,,,,,,,
https://books.toscrape.com,2026-04-08 08:41:42.411,1,books_page_2.html,scraped,2.0,,The Bear and the Piano,,One,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,£36.89,https://books.toscrape.com/catalogue/the-bear-and-the-piano_967/index.html,2.0,,,,,,,
https://books.toscrape.com,2026-04-08 08:41:42.413,1,books_page_2.html,scraped,2.0,,Sophie's World,,Five,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,£15.94,https://books.toscrape.com/catalogue/sophies-world_966/index.html,2.0,,,,,,,
https://books.toscrape.com,2026-04-08 08:41:42.415,1,books_page_2.html,scraped,2.0,,Penny Maybe,,Three,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,£33.29,https://books.toscrape.com/catalogue/penny-maybe_965/index.html,2.0,,,,,,,
https://books.toscrape.com,2026-04-08 08:41:42.421,1,books_page_2.html,scraped,2.0,,Maude (1883-1993):She Grew Up with the country,,Two,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,£18.02,https://books.toscrape.com/catalogue/maude-1883-1993she-grew-up-with-the-country_964/index.html,2.0,,,,,,,
https://books.toscrape.com,2026-04-08 08:41:42.423,1,books_page_2.html,scraped,2.0,,"In a Dark, Dark Wood",,One,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,£19.63,https://books.toscrape.com/catalogue/in-a-dark-dark-wood_963/index.html,2.0,,,,,,,
https://books.toscrape.com,2026-04-08 08:41:42.425,1,books_page_2.html,scraped,2.0,,Behind Closed Doors,,Four,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,£52.22,https://books.toscrape.com/catalogue/behind-closed-doors_962/index.html,2.0,,,,,,,
https://books.toscrape.com,2026-04-08 08:41:42.427,1,books_page_2.html,scraped,2.0,,You can't bury them all: Poems,,Two,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,£33.63,https://books.toscrape.com/catalogue/you-cant-bury-them-all-poems_961/index.html,2.0,,,,,,,
https://books.toscrape.com,2026-04-08 08:41:46.257,1,books_page_3.html,scraped,3.0,,Slow States of Collapse: Poems,,Three,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,£57.31,https://books.toscrape.com/catalogue/slow-states-of-collapse-poems_960/index.html,3.0,,,,,,,
https://books.toscrape.com,2026-04-08 08:41:46.260,1,books_page_3.html,scraped,3.0,,Reasons to Stay Alive,,Two,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,£26.41,https://books.toscrape.com/catalogue/reasons-to-stay-alive_959/index.html,3.0,,,,,,,
https://books.toscrape.com,2026-04-08 08:41:46.266,1,books_page_3.html,scraped,3.0,,Private Paris (Private #10),,Five,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,£47.61,https://books.toscrape.com/catalogue/private-paris-private-10_958/index.html,3.0,,,,,,,
https://books.toscrape.com,2026-04-08 08:41:46.268,1,books_page_3.html,scraped,3.0,,#HigherSelfie: Wake Up Your Life. Free Your Soul. Find Your Tribe.,,Five,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,£23.11,https://books.toscrape.com/catalogue/higherselfie-wake-up-your-life-free-your-soul-find-your-tribe_957/index.html,3.0,,,,,,,
https://books.toscrape.com,2026-04-08 08:41:46.269,1,books_page_3.html,scraped,3.0,,Without Borders (Wanderlove #1),,Two,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,£45.07,https://books.toscrape.com/catalogue/without-borders-wanderlove-1_956/index.html,3.0,,,,,,,
https://books.toscrape.com,2026-04-08 08:41:46.271,1,books_page_3.html,scraped,3.0,,When We Collided,,One,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,£31.77,https://books.toscrape.com/catalogue/when-we-collided_955/index.html,3.0,,,,,,,
https://books.toscrape.com,2026-04-08 08:41:46.272,1,books_page_3.html,scraped,3.0,,"We Love You, Charlie Freeman",,Five,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,£50.27,https://books.toscrape.com/catalogue/we-love-you-charlie-freeman_954/index.html,3.0,,,,,,,
https://books.toscrape.com,2026-04-08 08:41:46.275,1,books_page_3.html,scraped,3.0,,Untitled Collection: Sabbath Poems 2014,,Four,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,£14.27,https://books.toscrape.com/catalogue/untitled-collection-sabbath-poems-2014_953/index.html,3.0,,,,,,,
https://books.toscrape.com,2026-04-08 08:41:46.277,1,books_page_3.html,scraped,3.0,,"Unseen City: The Majesty of Pigeons, the Discreet Charm of Snails & Other Wonders of the Urban Wilderness",,Four,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,£44.18,https://books.toscrape.com/catalogue/unseen-city-the-majesty-of-pigeons-the-discreet-charm-of-snails-other-wonders-of-the-urban-wilderness_952/index.html,3.0,,,,,,,
https://books.toscrape.com,2026-04-08 08:41:46.284,1,books_page_3.html,scraped,3.0,,Unicorn Tracks,,Three,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,£18.78,https://books.toscrape.com/catalogue/unicorn-tracks_951/index.html,3.0,,,,,,,
https://books.toscrape.com,2026-04-08 08:41:46.287,1,books_page_3.html,scraped,3.0,,"Unbound: How Eight Technologies Made Us Human, Transformed Society, and Brought Our World to the Brink",,One,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,£25.52,https://books.toscrape.com/catalogue/unbound-how-eight-technologies-made-us-human-transformed-society-and-brought-our-world-to-the-brink_950/index.html,3.0,,,,,,,
https://books.toscrape.com,2026-04-08 08:41:46.289,1,books_page_3.html,scraped,3.0,,Tsubasa: WoRLD CHRoNiCLE 2 (Tsubasa WoRLD CHRoNiCLE #2),,One,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,£16.28,https://books.toscrape.com/catalogue/tsubasa-world-chronicle-2-tsubasa-world-chronicle-2_949/index.html,3.0,,,,,,,
https://books.toscrape.com,2026-04-08 08:41:46.291,1,books_page_3.html,scraped,3.0,,Throwing Rocks at the Google Bus: How Growth Became the Enemy of Prosperity,,Three,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,£31.12,https://books.toscrape.com/catalogue/throwing-rocks-at-the-google-bus-how-growth-became-the-enemy-of-prosperity_948/index.html,3.0,,,,,,,
https://books.toscrape.com,2026-04-08 08:41:46.293,1,books_page_3.html,scraped,3.0,,This One Summer,,Four,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,£19.49,https://books.toscrape.com/catalogue/this-one-summer_947/index.html,3.0,,,,,,,
https://books.toscrape.com,2026-04-08 08:41:46.298,1,books_page_3.html,scraped,3.0,,Thirst,,Five,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,£17.27,https://books.toscrape.com/catalogue/thirst_946/index.html,3.0,,,,,,,
https://books.toscrape.com,2026-04-08 08:41:46.300,1,books_page_3.html,scraped,3.0,,The Torch Is Passed: A Harding Family Story,,One,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,£19.09,https://books.toscrape.com/catalogue/the-torch-is-passed-a-harding-family-story_945/index.html,3.0,,,,,,,
https://books.toscrape.com,2026-04-08 08:41:46.302,1,books_page_3.html,scraped,3.0,,The Secret of Dreadwillow Carse,,One,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,£56.13,https://books.toscrape.com/catalogue/the-secret-of-dreadwillow-carse_944/index.html,3.0,,,,,,,
https://books.toscrape.com,2026-04-08 08:41:46.304,1,books_page_3.html,scraped,3.0,,"The Pioneer Woman Cooks: Dinnertime: Comfort Classics, Freezer Food, 16-Minute Meals, and Other Delicious Ways to Solve Supper!",,One,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,£56.41,https://books.toscrape.com/catalogue/the-pioneer-woman-cooks-dinnertime-comfort-classics-freezer-food-16-minute-meals-and-other-delicious-ways-to-solve-supper_943/index.html,3.0,,,,,,,
https://books.toscrape.com,2026-04-08 08:41:46.305,1,books_page_3.html,scraped,3.0,,The Past Never Ends,,Four,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,£56.50,https://books.toscrape.com/catalogue/the-past-never-ends_942/index.html,3.0,,,,,,,
https://books.toscrape.com,2026-04-08 08:41:46.308,1,books_page_3.html,scraped,3.0,,The Natural History of Us (The Fine Art of Pretending #2),,Three,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,£45.22,https://books.toscrape.com/catalogue/the-natural-history-of-us-the-fine-art-of-pretending-2_941/index.html,3.0,,,,,,,
https://www.scrapethissite.com/pages/ajax-javascript/,2026-04-08 08:41:49.751,1,oscar_films.json,scraped_dynamic,,,The King's Speech,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010.0,4.0,12.0,True,2010.0,,
https://www.scrapethissite.com/pages/ajax-javascript/,2026-04-08 08:41:49.754,1,oscar_films.json,scraped_dynamic,,,Inception,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010.0,4.0,8.0,,2010.0,,
https://www.scrapethissite.com/pages/ajax-javascript/,2026-04-08 08:41:49.756,1,oscar_films.json,scraped_dynamic,,,The Social Network,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010.0,3.0,8.0,,2010.0,,
https://www.scrapethissite.com/pages/ajax-javascript/,2026-04-08 08:41:49.757,1,oscar_films.json,scraped_dynamic,,,The Fighter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010.0,2.0,7.0,,2010.0,,
https://www.scrapethissite.com/pages/ajax-javascript/,2026-04-08 08:41:49.759,1,oscar_films.json,scraped_dynamic,,,Toy Story 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010.0,2.0,5.0,,2010.0,,
https://www.scrapethissite.com/pages/ajax-javascript/,2026-04-08 08:41:49.760,1,oscar_films.json,scraped_dynamic,,,Alice in Wonderland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010.0,2.0,3.0,,2010.0,,
https://www.scrapethissite.com/pages/ajax-javascript/,2026-04-08 08:41:49.761,1,oscar_films.json,scraped_dynamic,,,Black Swan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010.0,1.0,5.0,,2010.0,,
https://www.scrapethissite.com/pages/ajax-javascript/,2026-04-08 08:41:49.762,1,oscar_films.json,scraped_dynamic,,,In a Better World,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010.0,1.0,1.0,,2010.0,,
https://www.scrapethissite.com/pages/ajax-javascript/,2026-04-08 08:41:49.763,1,oscar_films.json,scraped_dynamic,,,The Lost Thing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010.0,1.0,1.0,,2010.0,,
https://www.scrapethissite.com/pages/ajax-javascript/,2026-04-08 08:41:49.765,1,oscar_films.json,scraped_dynamic,,,God of Love,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010.0,1.0,1.0,,2010.0,,
https://www.scrapethissite.com/pages/ajax-javascript/,2026-04-08 08:41:49.766,1,oscar_films.json,scraped_dynamic,,,The Wolfman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010.0,1.0,1.0,,2010.0,,
https://www.scrapethissite.com/pages/ajax-javascript/,2026-04-08 08:41:49.767,1,oscar_films.json,scraped_dynamic,,,Strangers No More,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010.0,1.0,1.0,,2010.0,,
https://www.scrapethissite.com/pages/ajax-javascript/,2026-04-08 08:41:49.768,1,oscar_films.json,scraped_dynamic,,,Inside Job,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010.0,1.0,1.0,,2010.0,,
https://www.scrapethissite.com/pages/ajax-javascript/,2026-04-08 08:41:52.147,1,oscar_films.json,scraped_dynamic,,,The Artist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011.0,5.0,10.0,True,2011.0,,
https://www.scrapethissite.com/pages/ajax-javascript/,2026-04-08 08:41:52.148,1,oscar_films.json,scraped_dynamic,,,Hugo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011.0,5.0,11.0,,2011.0,,
https://www.scrapethissite.com/pages/ajax-javascript/,2026-04-08 08:41:52.149,1,oscar_films.json,scraped_dynamic,,,The Iron Lady,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011.0,2.0,2.0,,2011.0,,
https://www.scrapethissite.com/pages/ajax-javascript/,2026-04-08 08:41:52.151,1,oscar_films.json,scraped_dynamic,,,The Descendants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011.0,1.0,5.0,,2011.0,,
